PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Kansas,2021,44,X,1.125,X,X,X,X,X,X,198,32,17600
States,Kentucky,2021,44,X,1.72759,X,X,X,X,X,X,578,78,33457
States,Louisiana,2021,44,X,1.10511,X,X,X,X,X,X,444,92,40177
States,Maine,2021,44,X,1.37958,X,X,X,X,X,X,212,53,15367
States,Maryland,2021,44,X,1.87742,X,X,X,X,X,X,767,62,40854
States,Massachusetts,2021,44,X,1.20192,X,X,X,X,X,X,875,91,72800
States,Michigan,2021,44,X,1.95894,X,X,X,X,X,X,1356,152,69221
States,Minnesota,2021,44,X,4.16251,X,X,X,X,X,X,1670,75,40120
States,Mississippi,2021,44,X,3.01175,X,X,X,X,X,X,433,35,14377
States,Missouri,2021,44,X,1.75784,X,X,X,X,X,X,491,49,27932
States,Montana,2021,44,X,2.04439,X,X,X,X,X,X,140,30,6848
States,Nebraska,2021,44,X,2.0515,X,X,X,X,X,X,294,74,14331
States,Nevada,2021,44,X,1.74385,X,X,X,X,X,X,183,25,10494
States,New Hampshire,2021,44,X,0.659134,X,X,X,X,X,X,14,11,2124
States,New Jersey,2021,44,X,2.92396,X,X,X,X,X,X,804,35,27497
States,New Mexico,2021,44,X,3.68377,X,X,X,X,X,X,842,41,22857
States,New York,2021,44,X,2.37059,X,X,X,X,X,X,866,123,36531
States,North Carolina,2021,44,X,1.27527,X,X,X,X,X,X,1131,146,88687
States,North Dakota,2021,44,X,2.24282,X,X,X,X,X,X,75,9,3344
States,Ohio,2021,44,X,2.63929,X,X,X,X,X,X,1243,89,47096
States,Oklahoma,2021,44,X,1.47589,X,X,X,X,X,X,135,22,9147
States,Oregon,2021,44,X,1.34605,X,X,X,X,X,X,494,89,36700
States,Pennsylvania,2021,44,X,1.46588,X,X,X,X,X,X,994,101,67809
States,Rhode Island,2021,44,X,2.43902,X,X,X,X,X,X,346,28,14186
States,South Carolina,2021,44,X,1.33219,X,X,X,X,X,X,418,41,31377
States,South Dakota,2021,44,X,1.09012,X,X,X,X,X,X,101,31,9265
States,Tennessee,2021,44,X,1.52591,X,X,X,X,X,X,531,109,34799
States,Texas,2021,44,X,2.48411,X,X,X,X,X,X,1290,72,51930
States,Utah,2021,44,X,2.81697,X,X,X,X,X,X,591,47,20980
States,Vermont,2021,44,X,1.03306,X,X,X,X,X,X,55,14,5324
States,Virginia,2021,44,X,2.08456,X,X,X,X,X,X,2050,164,98342
States,Washington,2021,44,X,1.61163,X,X,X,X,X,X,531,71,32948
States,West Virginia,2021,44,X,1.07376,X,X,X,X,X,X,153,42,14249
States,Wisconsin,2021,44,X,1.26867,X,X,X,X,X,X,254,34,20021
States,Wyoming,2021,44,X,2.7894,X,X,X,X,X,X,100,13,3585
States,Commonwealth of the Northern Mariana Islands,2021,44,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,44,X,8.91977,X,X,X,X,X,X,199,6,2231
States,Virgin Islands,2021,44,X,0.408441,X,X,X,X,X,X,6,4,1469
States,New York City,2021,44,X,2.03741,X,X,X,X,X,X,1576,30,77353
States,Alabama,2021,45,X,2.29406,X,X,X,X,X,X,997,99,43460
States,Alaska,2021,45,X,1.5802,X,X,X,X,X,X,53,12,3354
States,Arizona,2021,45,X,2.30615,X,X,X,X,X,X,276,31,11968
States,Arkansas,2021,45,X,2.00504,X,X,X,X,X,X,342,56,17057
States,California,2021,45,X,1.78767,X,X,X,X,X,X,2158,160,120716
States,Colorado,2021,45,X,2.56926,X,X,X,X,X,X,1112,82,43281
States,Connecticut,2021,45,X,1.64615,X,X,X,X,X,X,773,72,46958
States,Delaware,2021,45,X,0.716204,X,X,X,X,X,X,88,19,12287
States,District of Columbia,2021,45,X,4.03974,X,X,X,X,X,X,122,1,3020
States,Florida,2021,45,X,3.43367,X,X,X,X,X,X,7874,357,229317
States,Georgia,2021,45,X,3.87255,X,X,X,X,X,X,2850,105,73595
States,Hawaii,2021,45,X,1.13698,X,X,X,X,X,X,21,14,1847
States,Idaho,2021,45,X,1.41115,X,X,X,X,X,X,140,35,9921
States,Illinois,2021,45,X,1.2126,X,X,X,X,X,X,959,186,79086
States,Indiana,2021,45,X,1.73137,X,X,X,X,X,X,945,108,54581
States,Iowa,2021,45,X,1.53151,X,X,X,X,X,X,105,17,6856
States,Kansas,2021,45,X,1.38453,X,X,X,X,X,X,238,31,17190
States,Kentucky,2021,45,X,1.72853,X,X,X,X,X,X,624,81,36100
States,Louisiana,2021,45,X,1.31235,X,X,X,X,X,X,542,92,41300
States,Maine,2021,45,X,1.34598,X,X,X,X,X,X,203,53,15082
States,Maryland,2021,45,X,1.86639,X,X,X,X,X,X,839,72,44953
States,Massachusetts,2021,45,X,1.42089,X,X,X,X,X,X,1028,93,72349
States,Michigan,2021,45,X,2.06841,X,X,X,X,X,X,1643,154,79433
States,Minnesota,2021,45,X,4.21393,X,X,X,X,X,X,1679,75,39844
States,Mississippi,2021,45,X,3.20581,X,X,X,X,X,X,455,35,14193
States,Missouri,2021,45,X,1.88063,X,X,X,X,X,X,553,49,29405
States,Montana,2021,45,X,1.89433,X,X,X,X,X,X,128,30,6757
States,Nebraska,2021,45,X,1.98819,X,X,X,X,X,X,293,74,14737
States,Nevada,2021,45,X,1.80188,X,X,X,X,X,X,197,25,10933
States,New Hampshire,2021,45,X,0.583576,X,X,X,X,X,X,14,12,2399
States,New Jersey,2021,45,X,3.54605,X,X,X,X,X,X,1028,35,28990
States,New Mexico,2021,45,X,4.12931,X,X,X,X,X,X,958,42,23200
States,New York,2021,45,X,2.24516,X,X,X,X,X,X,1294,126,57635
States,North Carolina,2021,45,X,1.45365,X,X,X,X,X,X,1306,146,89843
States,North Dakota,2021,45,X,1.91643,X,X,X,X,X,X,61,9,3183
States,Ohio,2021,45,X,2.98544,X,X,X,X,X,X,1474,91,49373
States,Oklahoma,2021,45,X,1.62584,X,X,X,X,X,X,300,22,18452
States,Oregon,2021,45,X,1.30702,X,X,X,X,X,X,490,88,37490
States,Pennsylvania,2021,45,X,1.80583,X,X,X,X,X,X,1257,97,69608
States,Rhode Island,2021,45,X,1.53271,X,X,X,X,X,X,209,29,13636
States,South Carolina,2021,45,X,1.77053,X,X,X,X,X,X,558,41,31516
States,South Dakota,2021,45,X,0.851417,X,X,X,X,X,X,82,30,9631
States,Tennessee,2021,45,X,1.8553,X,X,X,X,X,X,657,110,35412
States,Texas,2021,45,X,2.55344,X,X,X,X,X,X,1443,74,56512
States,Utah,2021,45,X,2.92151,X,X,X,X,X,X,616,47,21085
States,Vermont,2021,45,X,1.2418,X,X,X,X,X,X,70,14,5637
States,Virginia,2021,45,X,2.16275,X,X,X,X,X,X,2215,164,102416
States,Washington,2021,45,X,1.62292,X,X,X,X,X,X,520,70,32041
States,West Virginia,2021,45,X,1.22435,X,X,X,X,X,X,173,42,14130
States,Wisconsin,2021,45,X,1.17731,X,X,X,X,X,X,263,34,22339
States,Wyoming,2021,45,X,1.95109,X,X,X,X,X,X,71,11,3639
States,Commonwealth of the Northern Mariana Islands,2021,45,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,45,X,6.58571,X,X,X,X,X,X,141,8,2141
States,Virgin Islands,2021,45,X,0.394997,X,X,X,X,X,X,6,4,1519
States,New York City,2021,45,X,2.22906,X,X,X,X,X,X,1680,28,75368
States,Alabama,2021,46,X,2.47611,X,X,X,X,X,X,1184,101,47817
States,Alaska,2021,46,X,1.41757,X,X,X,X,X,X,46,12,3245
States,Arizona,2021,46,X,2.12144,X,X,X,X,X,X,254,30,11973
States,Arkansas,2021,46,X,2.21832,X,X,X,X,X,X,379,54,17085
States,California,2021,46,X,1.72431,X,X,X,X,X,X,2118,164,122832
States,Colorado,2021,46,X,2.62739,X,X,X,X,X,X,1123,83,42742
States,Connecticut,2021,46,X,1.64953,X,X,X,X,X,X,791,72,47953
States,Delaware,2021,46,X,1.07538,X,X,X,X,X,X,107,16,9950
States,District of Columbia,2021,46,X,4.28652,X,X,X,X,X,X,304,4,7092
States,Florida,2021,46,X,3.52811,X,X,X,X,X,X,8231,358,233298
States,Georgia,2021,46,X,3.96431,X,X,X,X,X,X,3092,107,77996
States,Hawaii,2021,46,X,1.49254,X,X,X,X,X,X,26,13,1742
States,Idaho,2021,46,X,1.48301,X,X,X,X,X,X,144,35,9710
States,Illinois,2021,46,X,1.43908,X,X,X,X,X,X,1094,183,76021
States,Indiana,2021,46,X,1.84841,X,X,X,X,X,X,1023,108,55345
States,Iowa,2021,46,X,1.36841,X,X,X,X,X,X,90,16,6577
States,Kansas,2021,46,X,1.38353,X,X,X,X,X,X,244,31,17636
States,Kentucky,2021,46,X,2.03022,X,X,X,X,X,X,747,82,36794
States,Louisiana,2021,46,X,1.34101,X,X,X,X,X,X,566,92,42207
States,Maine,2021,46,X,1.44477,X,X,X,X,X,X,223,53,15435
States,Maryland,2021,46,X,1.88227,X,X,X,X,X,X,848,72,45052
States,Massachusetts,2021,46,X,1.56633,X,X,X,X,X,X,1150,93,73420
States,Michigan,2021,46,X,1.8496,X,X,X,X,X,X,1493,155,80720
States,Minnesota,2021,46,X,4.21941,X,X,X,X,X,X,1720,75,40764
States,Mississippi,2021,46,X,3.8602,X,X,X,X,X,X,592,36,15336
States,Missouri,2021,46,X,1.86786,X,X,X,X,X,X,549,49,29392
States,Montana,2021,46,X,1.85266,X,X,X,X,X,X,127,30,6855
States,Nebraska,2021,46,X,2.38732,X,X,X,X,X,X,357,75,14954
States,Nevada,2021,46,X,1.85384,X,X,X,X,X,X,207,25,11166
States,New Hampshire,2021,46,X,0.381841,X,X,X,X,X,X,9,11,2357
States,New Jersey,2021,46,X,3.51875,X,X,X,X,X,X,1002,36,28476
States,New Mexico,2021,46,X,4.10173,X,X,X,X,X,X,887,39,21625
States,New York,2021,46,X,2.3807,X,X,X,X,X,X,1371,125,57588
States,North Carolina,2021,46,X,1.48564,X,X,X,X,X,X,1357,148,91341
States,North Dakota,2021,46,X,1.90779,X,X,X,X,X,X,60,9,3145
States,Ohio,2021,46,X,3.13049,X,X,X,X,X,X,1515,91,48395
States,Oklahoma,2021,46,X,1.89817,X,X,X,X,X,X,192,23,10115
States,Oregon,2021,46,X,1.237,X,X,X,X,X,X,459,79,37106
States,Pennsylvania,2021,46,X,2.03356,X,X,X,X,X,X,1396,97,68648
States,Rhode Island,2021,46,X,2.87348,X,X,X,X,X,X,417,28,14512
States,South Carolina,2021,46,X,1.9612,X,X,X,X,X,X,643,41,32786
States,South Dakota,2021,46,X,1.23561,X,X,X,X,X,X,117,30,9469
States,Tennessee,2021,46,X,2.47166,X,X,X,X,X,X,870,102,35199
States,Texas,2021,46,X,3.38916,X,X,X,X,X,X,1811,73,53435
States,Utah,2021,46,X,3.10051,X,X,X,X,X,X,641,47,20674
States,Vermont,2021,46,X,1.28423,X,X,X,X,X,X,68,14,5295
States,Virginia,2021,46,X,2.37955,X,X,X,X,X,X,2432,165,102204
States,Washington,2021,46,X,1.80753,X,X,X,X,X,X,574,70,31756
States,West Virginia,2021,46,X,1.0863,X,X,X,X,X,X,143,41,13164
States,Wisconsin,2021,46,X,1.16198,X,X,X,X,X,X,249,34,21429
States,Wyoming,2021,46,X,2.69956,X,X,X,X,X,X,93,13,3445
States,Commonwealth of the Northern Mariana Islands,2021,46,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,46,X,7.56935,X,X,X,X,X,X,161,8,2127
States,Virgin Islands,2021,46,X,0.574713,X,X,X,X,X,X,8,4,1392
States,New York City,2021,46,X,2.09539,X,X,X,X,X,X,1622,30,77408
States,Alabama,2021,47,X,2.54058,X,X,X,X,X,X,1011,94,39794
States,Alaska,2021,47,X,1.18649,X,X,X,X,X,X,39,12,3287
States,Arizona,2021,47,X,3.11502,X,X,X,X,X,X,312,32,10016
States,Arkansas,2021,47,X,2.79376,X,X,X,X,X,X,408,55,14604
States,California,2021,47,X,2.00482,X,X,X,X,X,X,2073,161,103401
States,Colorado,2021,47,X,2.45693,X,X,X,X,X,X,887,82,36102
States,Connecticut,2021,47,X,1.98943,X,X,X,X,X,X,888,74,44636
States,Delaware,2021,47,X,1.29219,X,X,X,X,X,X,98,16,7584
States,District of Columbia,2021,47,X,4.82759,X,X,X,X,X,X,77,1,1595
States,Florida,2021,47,X,3.47118,X,X,X,X,X,X,7456,358,214797
States,Georgia,2021,47,X,3.53354,X,X,X,X,X,X,2438,109,68996
States,Hawaii,2021,47,X,1.44828,X,X,X,X,X,X,21,14,1450
States,Idaho,2021,47,X,1.81143,X,X,X,X,X,X,161,35,8888
States,Illinois,2021,47,X,1.75742,X,X,X,X,X,X,1169,184,66518
States,Indiana,2021,47,X,1.96031,X,X,X,X,X,X,982,106,50094
States,Iowa,2021,47,X,2.39755,X,X,X,X,X,X,86,16,3587
States,Kansas,2021,47,X,1.44125,X,X,X,X,X,X,203,31,14085
States,Kentucky,2021,47,X,2.24954,X,X,X,X,X,X,752,85,33429
States,Louisiana,2021,47,X,1.64779,X,X,X,X,X,X,659,92,39993
States,Maine,2021,47,X,2.01712,X,X,X,X,X,X,245,41,12146
States,Maryland,2021,47,X,2.00656,X,X,X,X,X,X,808,71,40268
States,Massachusetts,2021,47,X,2.00593,X,X,X,X,X,X,1258,93,62714
States,Michigan,2021,47,X,1.61121,X,X,X,X,X,X,1194,155,74106
States,Minnesota,2021,47,X,5.29403,X,X,X,X,X,X,1453,73,27446
States,Mississippi,2021,47,X,3.77907,X,X,X,X,X,X,481,35,12728
States,Missouri,2021,47,X,2.0005,X,X,X,X,X,X,557,49,27843
States,Montana,2021,47,X,1.66534,X,X,X,X,X,X,105,30,6305
States,Nebraska,2021,47,X,2.88297,X,X,X,X,X,X,370,75,12834
States,Nevada,2021,47,X,2.36619,X,X,X,X,X,X,229,25,9678
States,New Hampshire,2021,47,X,0.530504,X,X,X,X,X,X,6,11,1131
States,New Jersey,2021,47,X,3.71823,X,X,X,X,X,X,986,35,26518
States,New Mexico,2021,47,X,4.31852,X,X,X,X,X,X,865,40,20030
States,New York,2021,47,X,2.36538,X,X,X,X,X,X,1244,126,52592
States,North Carolina,2021,47,X,1.58873,X,X,X,X,X,X,1310,147,82456
States,North Dakota,2021,47,X,2.44294,X,X,X,X,X,X,76,9,3111
States,Ohio,2021,47,X,3.55792,X,X,X,X,X,X,1496,91,42047
States,Oklahoma,2021,47,X,1.63095,X,X,X,X,X,X,156,21,9565
States,Oregon,2021,47,X,1.43278,X,X,X,X,X,X,506,89,35316
States,Pennsylvania,2021,47,X,1.8719,X,X,X,X,X,X,1181,97,63091
States,Rhode Island,2021,47,X,1.13422,X,X,X,X,X,X,132,28,11638
States,South Carolina,2021,47,X,2.51547,X,X,X,X,X,X,740,41,29418
States,South Dakota,2021,47,X,1.43821,X,X,X,X,X,X,113,31,7857
States,Tennessee,2021,47,X,2.23907,X,X,X,X,X,X,685,109,30593
States,Texas,2021,47,X,3.14017,X,X,X,X,X,X,1404,71,44711
States,Utah,2021,47,X,3.51876,X,X,X,X,X,X,606,47,17222
States,Vermont,2021,47,X,1.20797,X,X,X,X,X,X,60,14,4967
States,Virginia,2021,47,X,2.6005,X,X,X,X,X,X,2486,165,95597
States,Washington,2021,47,X,1.65177,X,X,X,X,X,X,464,70,28091
States,West Virginia,2021,47,X,1.12346,X,X,X,X,X,X,91,39,8100
States,Wisconsin,2021,47,X,1.46954,X,X,X,X,X,X,289,34,19666
States,Wyoming,2021,47,X,1.27977,X,X,X,X,X,X,36,13,2813
States,Commonwealth of the Northern Mariana Islands,2021,47,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,47,X,6.15942,X,X,X,X,X,X,119,8,1932
States,Virgin Islands,2021,47,X,0.350631,X,X,X,X,X,X,5,4,1426
States,New York City,2021,47,X,2.25518,X,X,X,X,X,X,1560,30,69174
States,Alabama,2021,48,X,2.4477,X,X,X,X,X,X,1321,110,53969
States,Alaska,2021,48,X,1.84157,X,X,X,X,X,X,63,12,3421
States,Arizona,2021,48,X,2.60259,X,X,X,X,X,X,319,30,12257
States,Arkansas,2021,48,X,2.69342,X,X,X,X,X,X,502,57,18638
States,California,2021,48,X,1.90704,X,X,X,X,X,X,2358,159,123647
States,Colorado,2021,48,X,2.58523,X,X,X,X,X,X,1120,82,43323
States,Connecticut,2021,48,X,2.33014,X,X,X,X,X,X,1200,75,51499
States,Delaware,2021,48,X,1.51265,X,X,X,X,X,X,156,16,10313
States,District of Columbia,2021,48,X,4.46643,X,X,X,X,X,X,149,1,3336
States,Florida,2021,48,X,3.38284,X,X,X,X,X,X,7983,357,235985
States,Georgia,2021,48,X,3.54167,X,X,X,X,X,X,2835,109,80047
States,Hawaii,2021,48,X,1.43443,X,X,X,X,X,X,14,11,976
States,Idaho,2021,48,X,1.72521,X,X,X,X,X,X,166,34,9622
States,Illinois,2021,48,X,1.74822,X,X,X,X,X,X,1487,186,85058
States,Indiana,2021,48,X,2.27581,X,X,X,X,X,X,1325,106,58221
States,Iowa,2021,48,X,2.05548,X,X,X,X,X,X,143,17,6957
States,Kansas,2021,48,X,1.8314,X,X,X,X,X,X,345,32,18838
States,Kentucky,2021,48,X,2.60805,X,X,X,X,X,X,983,80,37691
States,Louisiana,2021,48,X,1.81709,X,X,X,X,X,X,785,92,43201
States,Maine,2021,48,X,1.9305,X,X,X,X,X,X,285,52,14763
States,Maryland,2021,48,X,1.30662,X,X,X,X,X,X,135,28,10332
States,Massachusetts,2021,48,X,2.53869,X,X,X,X,X,X,1898,93,74763
States,Michigan,2021,48,X,1.5486,X,X,X,X,X,X,1227,155,79233
States,Minnesota,2021,48,X,4.34585,X,X,X,X,X,X,1722,75,39624
States,Mississippi,2021,48,X,3.45276,X,X,X,X,X,X,478,33,13844
States,Missouri,2021,48,X,2.40304,X,X,X,X,X,X,772,49,32126
States,Montana,2021,48,X,1.33177,X,X,X,X,X,X,91,30,6833
States,Nebraska,2021,48,X,3.08425,X,X,X,X,X,X,492,75,15952
States,Nevada,2021,48,X,2.33819,X,X,X,X,X,X,263,25,11248
States,New Hampshire,2021,48,X,0.927214,X,X,X,X,X,X,20,11,2157
States,New Jersey,2021,48,X,4.22809,X,X,X,X,X,X,1262,35,29848
States,New Mexico,2021,48,X,4.99917,X,X,X,X,X,X,1205,42,24104
States,New York,2021,48,X,2.88108,X,X,X,X,X,X,1592,126,55257
States,North Carolina,2021,48,X,2.01101,X,X,X,X,X,X,1943,146,96618
States,North Dakota,2021,48,X,1.98772,X,X,X,X,X,X,68,9,3421
States,Ohio,2021,48,X,3.37166,X,X,X,X,X,X,1730,94,51310
States,Oklahoma,2021,48,X,1.80039,X,X,X,X,X,X,184,22,10220
States,Oregon,2021,48,X,1.4917,X,X,X,X,X,X,588,88,39418
States,Pennsylvania,2021,48,X,2.01044,X,X,X,X,X,X,1410,97,70134
States,Rhode Island,2021,48,X,1.39695,X,X,X,X,X,X,183,27,13100
States,South Carolina,2021,48,X,2.83888,X,X,X,X,X,X,995,41,35049
States,South Dakota,2021,48,X,1.18974,X,X,X,X,X,X,116,31,9750
States,Tennessee,2021,48,X,2.74936,X,X,X,X,X,X,1040,110,37827
States,Texas,2021,48,X,2.49466,X,X,X,X,X,X,1331,73,53354
States,Utah,2021,48,X,2.73421,X,X,X,X,X,X,584,47,21359
States,Vermont,2021,48,X,1.15473,X,X,X,X,X,X,60,13,5196
States,Virginia,2021,48,X,2.92979,X,X,X,X,X,X,3094,163,105605
States,Washington,2021,48,X,1.85919,X,X,X,X,X,X,591,70,31788
States,West Virginia,2021,48,X,1.49379,X,X,X,X,X,X,196,41,13121
States,Wisconsin,2021,48,X,1.35645,X,X,X,X,X,X,302,34,22264
States,Wyoming,2021,48,X,1.44092,X,X,X,X,X,X,45,12,3123
States,Commonwealth of the Northern Mariana Islands,2021,48,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,48,X,7.54541,X,X,X,X,X,X,162,7,2147
States,Virgin Islands,2021,48,X,0.778547,X,X,X,X,X,X,9,4,1156
States,New York City,2021,48,X,2.4746,X,X,X,X,X,X,1958,30,79124
States,Alabama,2021,49,X,2.93129,X,X,X,X,X,X,1518,109,51786
States,Alaska,2021,49,X,1.80705,X,X,X,X,X,X,62,12,3431
States,Arizona,2021,49,X,2.19125,X,X,X,X,X,X,239,29,10907
States,Arkansas,2021,49,X,2.9574,X,X,X,X,X,X,520,57,17583
States,California,2021,49,X,1.98793,X,X,X,X,X,X,2345,158,117962
States,Colorado,2021,49,X,2.7036,X,X,X,X,X,X,1134,82,41944
States,Connecticut,2021,49,X,2.5608,X,X,X,X,X,X,1352,77,52796
States,Delaware,2021,49,X,2.06206,X,X,X,X,X,X,212,16,10281
States,District of Columbia,2021,49,X,4.72881,X,X,X,X,X,X,347,4,7338
States,Florida,2021,49,X,3.51363,X,X,X,X,X,X,8522,357,242541
States,Georgia,2021,49,X,3.73272,X,X,X,X,X,X,2806,109,75173
States,Hawaii,2021,49,X,1.66271,X,X,X,X,X,X,28,15,1684
States,Idaho,2021,49,X,1.56972,X,X,X,X,X,X,146,34,9301
States,Illinois,2021,49,X,2.01992,X,X,X,X,X,X,1580,182,78221
States,Indiana,2021,49,X,2.40906,X,X,X,X,X,X,1363,109,56578
States,Iowa,2021,49,X,3.57251,X,X,X,X,X,X,235,17,6578
States,Kansas,2021,49,X,2.30144,X,X,X,X,X,X,408,31,17728
States,Kentucky,2021,49,X,2.50038,X,X,X,X,X,X,975,84,38994
States,Louisiana,2021,49,X,2.07024,X,X,X,X,X,X,893,91,43135
States,Maine,2021,49,X,1.67746,X,X,X,X,X,X,228,52,13592
States,Maryland,2021,49,X,1.90497,X,X,X,X,X,X,178,27,9344
States,Massachusetts,2021,49,X,2.86691,X,X,X,X,X,X,2079,93,72517
States,Michigan,2021,49,X,1.4871,X,X,X,X,X,X,1131,156,76054
States,Minnesota,2021,49,X,4.45226,X,X,X,X,X,X,1709,76,38385
States,Mississippi,2021,49,X,3.45401,X,X,X,X,X,X,478,35,13839
States,Missouri,2021,49,X,2.27098,X,X,X,X,X,X,708,49,31176
States,Montana,2021,49,X,1.18937,X,X,X,X,X,X,77,30,6474
States,Nebraska,2021,49,X,2.8895,X,X,X,X,X,X,421,74,14570
States,Nevada,2021,49,X,2.26864,X,X,X,X,X,X,227,24,10006
States,New Hampshire,2021,49,X,2.10009,X,X,X,X,X,X,47,12,2238
States,New Jersey,2021,49,X,4.52903,X,X,X,X,X,X,1391,35,30713
States,New Mexico,2021,49,X,4.30791,X,X,X,X,X,X,962,42,22331
States,New York,2021,49,X,3.10424,X,X,X,X,X,X,1860,126,59918
States,North Carolina,2021,49,X,2.07274,X,X,X,X,X,X,1969,142,94995
States,North Dakota,2021,49,X,2.7307,X,X,X,X,X,X,87,9,3186
States,Ohio,2021,49,X,3.88302,X,X,X,X,X,X,1888,91,48622
States,Oklahoma,2021,49,X,1.81798,X,X,X,X,X,X,328,22,18042
States,Oregon,2021,49,X,1.496,X,X,X,X,X,X,567,89,37901
States,Pennsylvania,2021,49,X,2.14058,X,X,X,X,X,X,1470,101,68673
States,Rhode Island,2021,49,X,1.74942,X,X,X,X,X,X,235,29,13433
States,South Carolina,2021,49,X,2.97065,X,X,X,X,X,X,1014,40,34134
States,South Dakota,2021,49,X,1.50017,X,X,X,X,X,X,135,31,8999
States,Tennessee,2021,49,X,3.12333,X,X,X,X,X,X,1113,106,35635
States,Texas,2021,49,X,3.07536,X,X,X,X,X,X,1663,74,54075
States,Utah,2021,49,X,2.75002,X,X,X,X,X,X,567,47,20618
States,Vermont,2021,49,X,1.34271,X,X,X,X,X,X,63,13,4692
States,Virginia,2021,49,X,3.03233,X,X,X,X,X,X,3220,163,106189
States,Washington,2021,49,X,1.70823,X,X,X,X,X,X,550,70,32197
States,West Virginia,2021,49,X,1.05948,X,X,X,X,X,X,132,40,12459
States,Wisconsin,2021,49,X,1.33032,X,X,X,X,X,X,277,34,20822
States,Wyoming,2021,49,X,2.00679,X,X,X,X,X,X,65,13,3239
States,Commonwealth of the Northern Mariana Islands,2021,49,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,49,X,6.73989,X,X,X,X,X,X,135,7,2003
States,Virgin Islands,2021,49,X,0.374883,X,X,X,X,X,X,4,4,1067
States,New York City,2021,49,X,2.5214,X,X,X,X,X,X,2038,30,80828
States,Alabama,2021,50,X,3.24416,X,X,X,X,X,X,1671,109,51508
States,Alaska,2021,50,X,3.18797,X,X,X,X,X,X,106,12,3325
States,Arizona,2021,50,X,2.45232,X,X,X,X,X,X,252,28,10276
States,Arkansas,2021,50,X,2.63719,X,X,X,X,X,X,433,56,16419
States,California,2021,50,X,2.07135,X,X,X,X,X,X,2366,160,114225
States,Colorado,2021,50,X,2.97717,X,X,X,X,X,X,1226,82,41180
States,Connecticut,2021,50,X,2.53169,X,X,X,X,X,X,1324,72,52297
States,Delaware,2021,50,X,2.31095,X,X,X,X,X,X,235,17,10169
States,District of Columbia,2021,50,X,4.50856,X,X,X,X,X,X,361,4,8007
States,Florida,2021,50,X,4.28708,X,X,X,X,X,X,10761,357,251010
States,Georgia,2021,50,X,4.37392,X,X,X,X,X,X,3506,110,80157
States,Hawaii,2021,50,X,2.01381,X,X,X,X,X,X,35,15,1738
States,Idaho,2021,50,X,1.93641,X,X,X,X,X,X,176,34,9089
States,Illinois,2021,50,X,2.2727,X,X,X,X,X,X,1728,180,76033
States,Indiana,2021,50,X,2.66996,X,X,X,X,X,X,1492,108,55881
States,Iowa,2021,50,X,4.0767,X,X,X,X,X,X,236,16,5789
States,Kansas,2021,50,X,3.87324,X,X,X,X,X,X,407,22,10508
States,Kentucky,2021,50,X,2.62349,X,X,X,X,X,X,973,82,37088
States,Louisiana,2021,50,X,2.43575,X,X,X,X,X,X,1087,91,44627
States,Maine,2021,50,X,1.84996,X,X,X,X,X,X,253,52,13676
States,Maryland,2021,50,X,1.48554,X,X,X,X,X,X,152,26,10232
States,Massachusetts,2021,50,X,2.81543,X,X,X,X,X,X,2050,93,72813
States,Michigan,2021,50,X,1.44868,X,X,X,X,X,X,1061,153,73239
States,Minnesota,2021,50,X,5.02203,X,X,X,X,X,X,1949,76,38809
States,Mississippi,2021,50,X,4.08377,X,X,X,X,X,X,507,32,12415
States,Missouri,2021,50,X,2.99754,X,X,X,X,X,X,818,49,27289
States,Montana,2021,50,X,1.42121,X,X,X,X,X,X,91,30,6403
States,Nebraska,2021,50,X,2.96015,X,X,X,X,X,X,413,74,13952
States,Nevada,2021,50,X,2.47185,X,X,X,X,X,X,259,25,10478
States,New Hampshire,2021,50,X,1.31579,X,X,X,X,X,X,28,12,2128
States,New Jersey,2021,50,X,5.36646,X,X,X,X,X,X,1728,35,32200
States,New Mexico,2021,50,X,4.27427,X,X,X,X,X,X,912,41,21337
States,New York,2021,50,X,3.43446,X,X,X,X,X,X,2083,125,60650
States,North Carolina,2021,50,X,2.02761,X,X,X,X,X,X,1858,142,91635
States,North Dakota,2021,50,X,4.22282,X,X,X,X,X,X,141,9,3339
States,Ohio,2021,50,X,4.8126,X,X,X,X,X,X,2355,89,48934
States,Oklahoma,2021,50,X,3.18911,X,X,X,X,X,X,314,22,9846
States,Oregon,2021,50,X,1.5183,X,X,X,X,X,X,563,89,37081
States,Pennsylvania,2021,50,X,2.27522,X,X,X,X,X,X,1534,101,67422
States,Rhode Island,2021,50,X,1.87231,X,X,X,X,X,X,244,27,13032
